ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000069.SZ,20210915,7.0,7.05,6.8,6.84,7.0,-0.16,-2.2857,440378.82,303487.683
000069.SZ,20210914,7.24,7.33,7.0,7.0,7.24,-0.24,-3.3149,566956.13,405950.568
000069.SZ,20210913,7.2,7.34,7.13,7.24,7.25,-0.01,-0.1379,499489.31,362621.576
000069.SZ,20210910,7.28,7.5,7.22,7.25,7.28,-0.03,-0.4121,530747.44,390279.209
000069.SZ,20210909,7.31,7.32,7.2,7.28,7.26,0.02,0.2755,350246.15,254252.297
000069.SZ,20210908,7.34,7.38,7.22,7.26,7.34,-0.08,-1.0899,391372.14,284394.628
000069.SZ,20210907,7.31,7.35,7.22,7.34,7.27,0.07,0.9629,324547.5,236939.774
000069.SZ,20210906,7.32,7.37,7.18,7.27,7.3,-0.03,-0.411,406384.95,295014.262
000069.SZ,20210903,7.27,7.45,7.23,7.3,7.29,0.01,0.1372,423276.32,310494.944
000069.SZ,20210902,7.15,7.36,7.14,7.29,7.14,0.15,2.1008,611808.56,445755.286
000069.SZ,20210901,6.75,7.26,6.75,7.14,6.74,0.4,5.9347,853019.87,603250.709
000069.SZ,20210831,6.62,6.78,6.55,6.74,6.62,0.12,1.8127,456031.93,303466.746
000069.SZ,20210830,6.72,6.75,6.57,6.62,6.73,-0.11,-1.6345,399856.62,265518.823
000069.SZ,20210827,6.68,6.85,6.65,6.73,6.72,0.01,0.1488,364302.97,245823.138
000069.SZ,20210826,6.8,6.87,6.65,6.72,7.12,-0.4,-5.618,722086.58,488074.377
000069.SZ,20210825,7.08,7.21,7.03,7.12,7.02,0.1,1.4245,266152.21,189590.374
000069.SZ,20210824,7.0,7.12,7.0,7.02,7.01,0.01,0.1427,237105.4,166916.856
000069.SZ,20210823,7.11,7.2,7.01,7.01,7.11,-0.1,-1.4065,222998.24,157633.471
000069.SZ,20210820,7.09,7.2,7.01,7.11,7.05,0.06,0.8511,245519.29,174402.53
000069.SZ,20210819,7.23,7.29,7.04,7.05,7.27,-0.22,-3.0261,280716.43,200009.536
000069.SZ,20210818,7.2,7.29,7.1,7.27,7.2,0.07,0.9722,252338.41,181767.072
000069.SZ,20210817,7.18,7.33,7.12,7.2,7.17,0.03,0.4184,382427.88,277311.835
000069.SZ,20210816,7.02,7.32,6.97,7.17,6.99,0.18,2.5751,463866.68,334314.853
000069.SZ,20210813,7.13,7.17,6.94,6.99,7.13,-0.14,-1.9635,452235.39,318182.34
000069.SZ,20210812,7.25,7.29,7.13,7.13,7.3,-0.17,-2.3288,365442.78,262522.222
000069.SZ,20210811,6.95,7.39,6.95,7.3,6.84,0.46,6.7251,1022280.19,744478.222
000069.SZ,20210810,6.98,7.01,6.78,6.84,6.93,-0.09,-1.2987,371549.86,254138.546
000069.SZ,20210809,6.57,7.02,6.47,6.93,6.55,0.38,5.8015,812892.39,557901.754
000069.SZ,20210806,6.58,6.63,6.46,6.55,6.65,-0.1,-1.5038,274242.59,179304.271
000069.SZ,20210805,6.52,6.91,6.51,6.65,6.54,0.11,1.682,681780.49,461399.661
000069.SZ,20210804,6.5,6.56,6.41,6.54,6.49,0.05,0.7704,271176.91,175856.653
000069.SZ,20210803,6.5,6.62,6.48,6.49,6.54,-0.05,-0.7645,249847.03,162964.025
000069.SZ,20210802,6.3,6.63,6.2,6.54,6.45,0.09,1.3953,499431.8,321678.814
000069.SZ,20210730,6.43,6.54,6.33,6.45,6.5,-0.05,-0.7692,320681.76,207023.329
000069.SZ,20210729,6.6,6.65,6.41,6.5,6.5,0.0,0.0,427261.93,277556.76
000069.SZ,20210728,6.73,6.73,6.42,6.5,6.6,-0.1,-1.5152,621548.95,406429.513
000069.SZ,20210727,6.79,6.87,6.58,6.6,6.8,-0.2,-2.9412,514106.66,343641.005
000069.SZ,20210726,7.09,7.12,6.77,6.8,7.15,-0.35,-4.8951,650047.25,446251.104
000069.SZ,20210723,7.25,7.26,7.12,7.15,7.28,-0.13,-1.7857,268081.39,192234.785
000069.SZ,20210722,7.16,7.32,7.11,7.28,7.18,0.1,1.3928,345735.62,250334.205
000069.SZ,20210721,7.21,7.27,7.15,7.18,7.22,-0.04,-0.554,304937.31,219189.226
000069.SZ,20210720,7.35,7.35,7.16,7.22,7.43,-0.21,-2.8264,459626.84,332476.353
000069.SZ,20210719,7.51,7.54,7.4,7.43,7.54,-0.11,-1.4589,356147.51,264698.452
000069.SZ,20210716,7.54,7.71,7.53,7.54,7.57,-0.03,-0.3963,323283.99,245838.678
000069.SZ,20210715,7.43,7.6,7.4,7.57,7.46,0.11,1.4745,367129.92,276168.767
000069.SZ,20210714,7.66,7.66,7.45,7.46,7.61,-0.15,-1.9711,369193.67,277082.476
000069.SZ,20210713,7.56,7.63,7.43,7.61,7.54,0.07,0.9284,354293.55,267559.428
000069.SZ,20210712,7.61,7.65,7.5,7.54,7.56,-0.02,-0.2646,438747.8,331251.999
000069.SZ,20210709,7.53,7.73,7.51,7.56,7.51,0.05,0.6658,359025.5,273737.738
000069.SZ,20210708,7.63,7.66,7.47,7.51,7.62,-0.11,-1.4436,359779.25,271161.233
000069.SZ,20210707,7.79,7.83,7.56,7.62,7.75,-0.13,-1.6774,403170.17,307936.037
000069.SZ,20210706,7.54,7.85,7.48,7.75,7.53,0.22,2.9216,510110.29,392121.488
000069.SZ,20210705,7.68,7.69,7.48,7.53,7.67,-0.14,-1.8253,337879.89,254873.392
000069.SZ,20210702,7.75,7.77,7.61,7.67,7.82,-0.15,-1.9182,436444.11,335258.848
000069.SZ,20210701,7.48,7.97,7.39,7.82,7.44,0.38,5.1075,871404.83,674264.04
000069.SZ,20210630,7.65,7.65,7.44,7.44,7.61,-0.17,-2.2339,438830.4,330121.989
000069.SZ,20210629,7.69,7.69,7.57,7.61,7.71,-0.1,-1.297,349498.14,266338.515
000069.SZ,20210628,7.73,7.78,7.65,7.71,7.7,0.01,0.1299,368695.83,283948.932
000069.SZ,20210625,7.66,7.72,7.62,7.7,7.56,0.14,1.8519,396154.56,303901.389
000069.SZ,20210624,7.64,7.7,7.55,7.56,7.64,-0.08,-1.0471,318438.08,242214.245
000069.SZ,20210623,7.56,7.66,7.48,7.64,7.56,0.08,1.0582,295333.04,224545.377
000069.SZ,20210622,7.61,7.66,7.54,7.56,7.55,0.01,0.1325,354256.6,268562.98
000069.SZ,20210621,7.65,7.66,7.5,7.55,7.65,-0.1,-1.3072,458144.66,346154.935
000069.SZ,20210618,7.78,7.82,7.57,7.65,7.78,-0.13,-1.671,377017.51,288750.803
000069.SZ,20210617,7.89,7.96,7.75,7.78,7.86,-0.08,-1.0178,413258.0,322813.421
000069.SZ,20210616,7.76,7.94,7.62,7.86,7.7,0.16,2.0779,658169.82,515041.855
000069.SZ,20210615,7.95,7.98,7.67,7.7,7.99,-0.29,-3.6295,643847.27,500611.628
000069.SZ,20210611,8.04,8.16,7.96,7.99,8.06,-0.07,-0.8685,482265.22,387297.086
000069.SZ,20210610,8.24,8.29,8.01,8.06,8.24,-0.18,-2.1845,705535.84,573128.287
000069.SZ,20210609,8.53,8.56,8.22,8.24,8.41,-0.17,-2.0214,672237.25,563644.963
000069.SZ,20210608,8.73,8.87,8.72,8.8,8.8,0.0,0.0,564333.42,497036.266
000069.SZ,20210607,8.72,8.84,8.42,8.8,8.71,0.09,1.0333,852177.71,739850.033
000069.SZ,20210604,8.52,8.79,8.51,8.71,8.56,0.15,1.7523,611345.15,529624.361
000069.SZ,20210603,8.7,8.78,8.55,8.56,8.67,-0.11,-1.2687,619467.55,536369.651
000069.SZ,20210602,8.39,8.88,8.36,8.67,8.28,0.39,4.7101,1203792.89,1040005.445
000069.SZ,20210601,8.33,8.38,8.25,8.28,8.34,-0.06,-0.7194,374752.65,310602.302
000069.SZ,20210531,8.25,8.38,8.18,8.34,8.33,0.01,0.12,409199.7,338730.296
000069.SZ,20210528,8.49,8.5,8.24,8.33,8.52,-0.19,-2.23,785492.95,655252.905
000069.SZ,20210527,8.64,8.66,8.45,8.52,8.67,-0.15,-1.7301,557021.67,476517.968
000069.SZ,20210526,8.67,8.76,8.6,8.67,8.66,0.01,0.1155,456479.74,396001.598
000069.SZ,20210525,8.5,8.7,8.46,8.66,8.5,0.16,1.8824,551905.02,475100.747
000069.SZ,20210524,8.51,8.62,8.4,8.5,8.56,-0.06,-0.7009,395807.81,336130.193
000069.SZ,20210521,8.42,8.61,8.41,8.56,8.39,0.17,2.0262,493261.84,420903.383
000069.SZ,20210520,8.39,8.5,8.34,8.39,8.37,0.02,0.2389,513918.92,432898.909
000069.SZ,20210519,8.62,8.63,8.19,8.37,8.66,-0.29,-3.3487,954697.8,795248.179
000069.SZ,20210518,8.52,8.67,8.51,8.66,8.54,0.12,1.4052,266489.46,229465.44
000069.SZ,20210517,8.65,8.74,8.52,8.54,8.65,-0.11,-1.2717,486064.42,418614.419
000069.SZ,20210514,8.57,8.71,8.52,8.65,8.53,0.12,1.4068,498247.94,430061.665
000069.SZ,20210513,8.49,8.69,8.47,8.53,8.62,-0.09,-1.0441,440945.01,377821.276
000069.SZ,20210512,8.75,8.86,8.47,8.62,8.8,-0.18,-2.0455,792363.83,684018.976
000069.SZ,20210511,8.85,8.91,8.7,8.8,8.82,-0.02,-0.2268,408168.39,359097.025
000069.SZ,20210510,9.04,9.11,8.73,8.82,9.05,-0.23,-2.5414,794071.75,700594.87
000069.SZ,20210507,9.16,9.3,9.04,9.05,9.18,-0.13,-1.4161,517111.22,472721.805
000069.SZ,20210506,9.31,9.45,9.1,9.18,9.31,-0.13,-1.3963,542083.78,499286.9
000069.SZ,20210430,9.5,9.72,9.19,9.31,9.46,-0.15,-1.5856,840820.08,786567.671
000069.SZ,20210429,9.36,9.57,9.14,9.46,9.49,-0.03,-0.3161,936431.5,875474.999
000069.SZ,20210428,9.51,9.6,9.3,9.49,9.53,-0.04,-0.4197,672730.75,634356.133
000069.SZ,20210427,9.46,9.66,9.4,9.53,9.49,0.04,0.4215,608487.25,580674.368
000069.SZ,20210426,9.34,9.8,9.25,9.49,9.36,0.13,1.3889,944608.26,902789.987
000069.SZ,20210423,9.54,9.55,9.3,9.36,9.51,-0.15,-1.5773,721077.21,676706.286
000069.SZ,20210422,9.69,9.73,9.47,9.51,9.67,-0.16,-1.6546,646334.14,617275.343
000069.SZ,20210421,9.64,9.76,9.43,9.67,9.66,0.01,0.1035,837632.83,806158.898
000069.SZ,20210420,9.7,9.88,9.51,9.66,9.68,-0.02,-0.2066,982583.21,950246.945
000069.SZ,20210419,10.18,10.18,9.58,9.68,10.17,-0.49,-4.8181,1970325.36,1931218.204
000069.SZ,20210416,10.26,10.26,10.03,10.17,10.23,-0.06,-0.5865,663451.71,672767.997
000069.SZ,20210415,10.56,10.64,10.09,10.23,10.63,-0.4,-3.7629,992896.55,1018491.542
000069.SZ,20210414,10.17,10.63,10.17,10.63,10.1,0.53,5.2475,1058274.24,1107439.764
000069.SZ,20210413,10.48,10.56,9.97,10.1,10.45,-0.35,-3.3493,1233508.6,1256832.283
000069.SZ,20210412,10.55,10.7,10.4,10.45,10.49,-0.04,-0.3813,765066.33,806130.747
000069.SZ,20210409,10.15,10.56,10.09,10.49,10.07,0.42,4.1708,893215.63,924917.394
000069.SZ,20210408,10.48,10.5,10.02,10.07,10.49,-0.42,-4.0038,1049909.68,1068623.806
000069.SZ,20210407,10.49,10.6,10.28,10.49,10.36,0.13,1.2548,729649.18,759744.05
000069.SZ,20210406,10.53,10.76,10.34,10.36,10.3,0.06,0.5825,820239.75,862947.585
000069.SZ,20210402,10.26,10.43,10.13,10.3,10.16,0.14,1.378,609832.95,626093.466
000069.SZ,20210401,10.21,10.39,9.89,10.16,10.19,-0.03,-0.2944,904071.45,912965.668
000069.SZ,20210331,10.01,10.64,9.95,10.19,9.99,0.2,2.002,1355099.94,1395796.831
000069.SZ,20210330,10.0,10.17,9.69,9.99,9.81,0.18,1.8349,1156120.35,1150157.109
000069.SZ,20210329,9.1,9.94,9.1,9.81,9.16,0.65,7.0961,1340039.62,1289315.885
000069.SZ,20210326,9.2,9.31,9.0,9.16,9.02,0.14,1.5521,691563.5,632660.874
000069.SZ,20210325,8.94,9.2,8.8,9.02,8.9,0.12,1.3483,910862.41,823156.108
000069.SZ,20210324,9.33,9.33,8.71,8.9,9.45,-0.55,-5.8201,1822599.28,1631622.493
000069.SZ,20210323,9.21,9.57,9.19,9.45,9.24,0.21,2.2727,1076901.58,1013622.276
000069.SZ,20210322,9.36,9.59,9.15,9.24,9.7,-0.46,-4.7423,1728426.41,1614958.372
000069.SZ,20210319,9.45,9.97,9.41,9.7,9.52,0.18,1.8908,1210936.12,1176436.347
000069.SZ,20210318,9.18,9.64,9.18,9.52,9.21,0.31,3.3659,1017577.12,962551.014
000069.SZ,20210317,9.27,9.36,9.12,9.21,9.34,-0.13,-1.3919,834368.72,769629.563
000069.SZ,20210316,9.11,9.43,9.02,9.34,9.16,0.18,1.9651,1135146.95,1049007.022
000069.SZ,20210315,9.13,9.38,9.06,9.16,9.01,0.15,1.6648,1373224.69,1264587.998
000069.SZ,20210312,8.45,9.2,8.4,9.01,8.4,0.61,7.2619,1654404.25,1473704.597
000069.SZ,20210311,8.19,8.52,8.18,8.4,8.18,0.22,2.6895,804222.72,673645.622
000069.SZ,20210310,8.32,8.39,8.1,8.18,8.3,-0.12,-1.4458,768146.85,631939.552
000069.SZ,20210309,8.27,8.61,8.08,8.3,8.19,0.11,1.3431,1471528.98,1233844.508
000069.SZ,20210308,8.1,8.6,8.1,8.19,8.07,0.12,1.487,1192197.18,996477.531
000069.SZ,20210305,8.28,8.39,7.82,8.07,8.38,-0.31,-3.6993,1276125.85,1025204.789
000069.SZ,20210304,8.18,8.59,8.17,8.38,8.22,0.16,1.9465,1221366.74,1029229.336
000069.SZ,20210303,8.05,8.39,8.0,8.22,8.08,0.14,1.7327,839190.42,688246.779
000069.SZ,20210302,8.15,8.46,8.05,8.08,8.09,-0.01,-0.1236,787681.84,646295.334
000069.SZ,20210301,8.15,8.26,8.05,8.09,8.08,0.01,0.1238,663141.57,539469.085
000069.SZ,20210226,7.95,8.27,7.91,8.08,8.27,-0.19,-2.2975,1058798.24,856899.115
000069.SZ,20210225,8.21,8.66,8.2,8.27,8.13,0.14,1.722,1905638.46,1606557.158
000069.SZ,20210224,8.13,8.27,7.99,8.13,8.04,0.09,1.1194,1110239.86,905767.407
000069.SZ,20210223,8.15,8.36,8.02,8.04,8.17,-0.13,-1.5912,1025902.27,837831.582
000069.SZ,20210222,8.09,8.42,8.02,8.17,8.1,0.07,0.8642,1422404.76,1173504.42
000069.SZ,20210219,7.9,8.13,7.83,8.1,7.87,0.23,2.9225,1769571.27,1414294.02
000069.SZ,20210218,7.3,7.87,7.29,7.87,7.15,0.72,10.0699,1887826.71,1460166.217
000069.SZ,20210210,7.17,7.27,7.09,7.15,7.14,0.01,0.1401,357837.19,256373.294
000069.SZ,20210209,7.09,7.15,7.03,7.14,7.12,0.02,0.2809,348232.46,246840.198
000069.SZ,20210208,7.18,7.31,7.08,7.12,7.17,-0.05,-0.6974,648763.14,464793.089
000069.SZ,20210205,6.88,7.37,6.86,7.17,6.89,0.28,4.0639,1191254.06,852535.094
000069.SZ,20210204,6.93,6.96,6.78,6.89,6.96,-0.07,-1.0057,494812.02,339687.268
000069.SZ,20210203,6.69,7.05,6.57,6.96,6.7,0.26,3.8806,834972.5,573480.662
000069.SZ,20210202,6.68,6.77,6.64,6.7,6.67,0.03,0.4498,309941.46,207623.431
000069.SZ,20210201,6.58,6.7,6.55,6.67,6.58,0.09,1.3678,289709.98,192104.218
000069.SZ,20210129,6.7,6.74,6.55,6.58,6.69,-0.11,-1.6442,413812.67,275147.657
000069.SZ,20210128,6.85,6.87,6.66,6.69,6.9,-0.21,-3.0435,426435.56,287416.608
000069.SZ,20210127,6.74,6.98,6.74,6.9,6.76,0.14,2.071,377366.01,260240.471
000069.SZ,20210126,6.82,6.91,6.75,6.76,6.82,-0.06,-0.8798,351831.1,239854.657
000069.SZ,20210125,6.85,6.87,6.75,6.82,6.87,-0.05,-0.7278,357552.62,243182.456
000069.SZ,20210122,7.0,7.01,6.84,6.87,7.02,-0.15,-2.1368,370579.34,256232.601
000069.SZ,20210121,7.15,7.15,6.99,7.02,7.15,-0.13,-1.8182,501458.73,354778.672
000069.SZ,20210120,7.18,7.21,7.08,7.15,7.2,-0.05,-0.6944,482744.66,344420.007
000069.SZ,20210119,6.97,7.34,6.92,7.2,7.0,0.2,2.8571,974528.99,698276.962
000069.SZ,20210118,6.79,7.03,6.74,7.0,6.79,0.21,3.0928,632979.08,435764.831
000069.SZ,20210115,6.9,6.95,6.74,6.79,6.85,-0.06,-0.8759,463260.17,317663.063
000069.SZ,20210114,6.75,6.91,6.72,6.85,6.75,0.1,1.4815,434661.18,297428.365
000069.SZ,20210113,6.66,6.86,6.64,6.75,6.69,0.06,0.8969,391577.12,263956.446
000069.SZ,20210112,6.63,6.72,6.59,6.69,6.63,0.06,0.905,324614.14,215288.78
000069.SZ,20210111,6.73,6.8,6.62,6.63,6.74,-0.11,-1.632,443043.84,296643.469
000069.SZ,20210108,6.71,6.79,6.67,6.74,6.71,0.03,0.4471,372766.63,251047.672
000069.SZ,20210107,6.79,6.86,6.67,6.71,6.81,-0.1,-1.4684,325109.98,219087.542
000069.SZ,20210106,6.85,6.93,6.79,6.81,6.91,-0.1,-1.4472,296310.52,202884.239
000069.SZ,20210105,6.87,6.94,6.66,6.91,6.89,0.02,0.2903,584760.06,395894.639
000069.SZ,20210104,7.05,7.06,6.87,6.89,7.09,-0.2,-2.8209,533503.76,369731.238
